,DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,energy_vectors_used,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max
1008,4,1900,3012,,192.02,1185.26,256.72,0.0,1368.36,0.0,1143.88,56.26,1.5778,2.7873,0.3678,208074.1,0.8662,15.06,1,"
						",116.16,2020.0,521.9955,101181.81,101016.84,0.0,0,0.32,0.0,0.0,49.7336,0.0,576.3924,4.6633,5.330165160486132,0.754,2395.7021233884348,8.557333333333334,39.23254724,True,11.144119968429363
1009,13,1970,2537,4.0,7911.39,10723.36,7911.39,0.0,33448.02,0.0,9707.03,1016.33,0.8709,3.5945,0.713,1769351.0,0.3206,587.71,1,"
						",2605.39,2017.0,176.6411,1014976.15,1037628.51,8000.1328,2,1.8274,0.8928,0.0,39.1058,0.5552,217.7228,0.5279,4.227831013260627,0.743,61720.724190714194,263.713,242.14101223999998,True,14.04975738474206
1012,13,1990,2617,3.0,6265.901,12495.99,6265.9,0.0,31356.87,0.0,11012.74,1483.25,0.9107,3.264,0.5489,2134979.0,0.3985,650.5,1,"
						",1161.92,2017.0,223.8847,975296.91,974273.9,0.0,0,0.7869,0.0,0.0,43.0985,0.6484,269.1744,1.5427,5.004368087585183,0.695,55376.00333682089,208.86333333333332,297.41260636,True,11.869630482889395
1013,13,1920,3012,,702.77,1622.88,702.77,0.0,3116.12,0.0,1496.74,157.72,1.2335,2.8613,0.145,354733.0,0.5208,15.39,0,"
						",111.83,2009.0,299.2238,162671.71,158036.11,706.8672,2,2.6552,130.7146,0.0,48.2174,0.0,486.1159,7.9601,4.434053815615351,0.752,5688.073246718164,23.425666666666665,45.95026052,True,13.39631914046956
1014,13,1990,2478,0.0,840.15,2706.56,840.15,840.15,4642.39,4642.39,2593.03,134.35,0.8448,3.5745,0.3765,479926.1,0.583,58.25,1,"
						",63.14,1993.0,202.7796,132026.8,131962.76,0.0,0,0.3307,0.0,0.0,15.0732,0.0,221.587,3.7343,5.525668035469857,0.775,8023.498942090906,28.005,53.416516380000004,True,10.749831444579192
1015,4,1970,2756,0.0,92.91,380.63,92.91,0.0,408.44,0.0,319.53,61.1,1.3339,6.9592,0.8329,65688.15,0.9319,37.02,0,"
						",25.82,2000.0,728.601,46230.75,46226.29,0.0,0,0.3078,0.0,0.0,27.792,0.0,764.7339,8.3409,4.396082230115165,0.683,758.7197970779423,3.097,17.02856374,True,13.512031142885125
1018,5,1965,2559,0.0,28455.02,26176.4,28416.53,10108.52,116003.68,41405.22,21810.87,8569.03,1.6965,4.9027,0.5041,5869436.0,0.2257,2082.5,18,"
						",24692.18,2009.0,173.9722,4262831.11,4139997.67,0.0,0,0.9402,0.0,4.8328,89.0556,4.3929,287.9364,15.6828,4.08226057157577,0.837,216142.8268592341,947.2176666666667,1580.27048672,True,14.5507615103245
1019,4,1970,3096,1.0,720.59,1427.92,720.59,720.59,2833.24,2833.24,1148.36,59.02,1.4664,2.9618,0.2689,130892.23,0.504,0.04,0,,105.0,1991.0,279.1842,131552.97,131552.97,1813.82,0,0.5,0.0,28.4426,6.129,0.0,318.07,4.3062,3.931833636325788,0.654,5347.934183079519,24.01966666666667,37.175210799999995,True,15.10745506910816
1020,13,2020,2866,,114.73,514.15,114.73,0.0,521.46,0.0,477.72,51.27,0.8536,2.3637,0.1325,72982.95,0.986,13.27,1,"
						",24.0,2017.0,282.2972,28619.04,24995.53,410.8406,1,1.1844,8.6227,0.0,57.635,12.3185,377.7788,16.9054,4.545105900810599,0.772,957.0522944466179,3.8243333333333336,10.57937382,True,13.069002416292717
1021,13,1850,2617,0.0,13919.69,23189.34,13919.69,0.0,79322.8,0.0,21386.06,1803.29,1.0492,4.053,0.1354,5665228.0,0.2923,849.15,1,"
						",2785.16,1997.0,213.7956,2215222.3,2215222.3,0.0,0,0.7331,0.0,0.0,45.7415,0.6081,260.1452,0.0,5.698603920058565,0.744,135886.20519160514,463.98966666666666,594.93977044,True,10.423605646800164
1022,13,1900,2617,6.0,17410.1,32302.12,17410.1,0.0,101186.38,0.0,25564.79,6737.33,1.0664,3.8411,0.2284,7821177.0,0.3192,4202.77,0,"
						",2905.5,2018.0,268.9635,3372024.49,3347858.38,9464.0166,2,2.2871,3.1368,0.0,46.5999,0.0,319.2542,0.554,5.811935600599653,0.715,172587.01146571655,580.3366666666666,1062.8210063800002,True,10.220347244362333
1024,12,1977,2608,0.0,214.43,800.07,214.43,0.0,878.5,0.0,767.08,33.0,1.2751,4.3908,0.5241,88328.84,0.9107,0.02,1,,44.9,2022.0,615.53,97901.53,97886.66,2168.6358,0,3.44,0.0,0.0,1181.65,0.0,1803.73,6.55,4.096908081891526,0.742,1647.3912668813336,7.147666666666667,22.46000216,True,14.498738759248718
1025,13,1900,2553,0.0,445.527,568.26,445.53,0.0,1755.28,0.0,436.88,41.87,0.9754,2.7,0.1654,86131.1,0.3237,26.54,0,,443.9,2017.0,185.6606,53186.48,53179.54,3703.5991,0,2.7226,0.0,0.0,0.0,0.0,186.4399,0.7793,3.9397571431777885,0.643,3315.78074429775,14.850999999999999,10.783635040000002,True,15.077071464381751
1026,12,2005,2847,0.0,56.24,868.25,242.35,0.0,993.89,0.0,824.23,98.14,0.4478,3.6174,0.0557,143262.7,0.8736,12.59,0,"
						",28.44,2005.0,175.6604,30938.03,29795.39,0.0,0,0.368,0.0,0.0,71.6201,0.0,346.8904,99.61,4.101052197235403,0.7,1861.642148839768,8.078333333333333,14.4820366,True,14.484087776313274
1027,4,1930,2498,0.0,60.35,137.11,60.35,0.0,293.33,0.0,126.61,10.5,1.2497,2.7,0.0617,37246.25,0.4674,0.06,1,,69.6,2010.0,130.09,7234.84,7234.84,87.2406,0,0.447548333108295,0.0,0.0,0.0,0.0,130.09,0.0,4.860480530240265,0.922,536.2125268620387,2.0116666666666667,3.7314903399999997,True,12.221013875157674
1030,5,2000,2815,5.0,30992.2006,26272.77,30992.2,30992.2,152888.97,152888.97,22279.32,3974.31,0.7972,2.189,0.2048,3011237.02,0.1718,0.02,0,,8292.0,2000.0,122.76,2853671.64,2853671.64,28.9872,1,0.807546409609154,23.34,0.09,187.37,4.43,337.99,0.0,4.933143500622737,0.75,270896.401290967,1033.0733333333333,529.21676988,True,12.04100387359533
1034,4,1900,2751,1.0,78.58,406.74,78.58,0.0,401.45,0.0,258.02,31.36,1.285,5.59,0.0114,19506.29,1.0132,0.19,0,"
",89.0,1998.0,232.7549,14153.82,14150.2,379.25,0,0.95,0.0,0.0,0.0,0.0,240.76,8.0036,5.108806312038687,0.774,720.5451786260386,2.619333333333333,10.137161999999998,True,11.626982189562835
1035,13,1990,2634,0.0,2121.3,3523.23,2121.3,2121.3,11902.05,11902.05,3102.46,650.11,0.6778,4.3362,0.1016,1230659.0,0.296,126.28,0,"
						",278.0,2000.0,193.6748,317279.63,316171.1,0.0,0,0.9246,0.0,0.0,55.2189,0.0,251.5926,2.6989,5.61073398387781,0.77,20474.160108928376,70.71000000000001,98.4370874,True,10.586850164467467
1037,13,2018,2528,2.0,620.6,6381.1,3074.57,0.0,16585.16,0.0,5929.44,451.66,0.1828,1.509,0.015,1052884.0,0.3847,82.16,5,"
						",204.58,2019.0,45.6451,301124.33,112405.74,29686.6711,1,3.66,5.7153,0.0,13.7225,0.7463,66.1902,0.3608,5.394302292678326,0.801,28779.38096889354,102.48566666666667,35.309131439999994,True,11.011618700090926
1038,8,1750,2554,2.0,187.41,1676.5,605.37,605.37,3416.74,3416.74,1475.51,200.99,1.1213,1.8432,0.1516,333932.0,0.4907,62.97,1,"
						",105.44,1998.0,270.0157,125240.05,124785.17,0.0,0,0.9996,0.0,36.0932,122.6964,0.0,479.5405,50.7352,5.644052397707187,0.763,5881.874095177617,20.179,40.49908262,True,10.524353038276253
1039,5,1940,2666,0.0,418.03,1099.79,418.03,418.03,1996.22,1996.22,1031.12,68.67,0.6957,1.9015,0.1722,238634.3,0.5509,17.73,4,"
						",61.5,2020.0,156.5748,46514.36,44178.23,1351.4254,1,0.5867,28.3481,14.3611,88.2294,3.1997,297.4369,6.7238,4.77530320790374,0.675,3580.0639716392157,13.934333333333333,16.95852378,True,12.439000711344441
1043,5,1955,2895,0.0,2622.89,5478.33,2622.89,0.0,12545.39,0.0,5062.85,415.48,0.3253,1.68,0.0514,919415.4,0.4367,154.89,1,"
						",261.84,2012.0,30.4187,208706.87,73544.17,7665.7847,1,1.2,24.2471,0.0,63.0925,3.457,138.473,17.2576,4.783040844259577,0.922,22414.2978822227,87.42966666666666,46.899030100000004,True,12.418877850748363
1047,4,1775,2815,,98.67,344.77,98.67,0.0,559.81,0.0,329.17,15.6,0.9609,4.453,0.0005,102680.3,0.6159,8.56,1,"
						",834.7,2021.0,168.3332,17135.07,17130.55,0.0,0,0.3122,0.0,0.0,11.2119,2.9511,190.4504,7.9541,5.673558325732238,1.031,976.8365664500648,3.289,7.7153250600000005,True,10.469620049659706
1049,4,1775,2815,,139.55,288.84,139.55,0.0,649.29,0.0,282.84,6.0,0.9825,4.2227,0.0014,91891.39,0.4449,2.48,1,"
						",834.7,2021.0,92.1795,13290.49,13284.1,0.0,0,0.3024,0.0,0.0,14.3842,2.0866,116.6044,7.9541,4.652740953063417,1.033,1181.4956647196555,4.651666666666667,6.0645299999999995,True,12.766668206810518
1050,4,1900,3020,0.0,52.92,159.71,52.92,0.0,262.84,0.0,251.42,6.79,2.0549,4.6578,0.0539,42376.26,0.6076,0.02,1,,22.9,2017.0,490.08,19965.08,19960.78,0.0,0,4.00000000000001,0.0,0.0,122.8,0.0,615.87,3.0,4.966742252456537,0.77,479.80844381163314,1.764,10.965388399999997,True,11.959549535839294
1051,13,1975,2662,,3844.95,7334.96,3844.95,0.0,23974.33,0.0,6460.15,874.81,1.3348,4.4321,0.0429,412885.66,0.306,152.6,1,"
",849.0,2016.0,222.0449,725806.18,725806.18,8.4134925,0,0.804211504207306,0.0,0.0,29.3543,0.0,251.886,0.4868,6.235277441839297,0.85,40300.30125868211,128.165,250.00507241999998,True,9.526440572061865
1052,13,2000,2753,0.0,1995.44,3678.74,1995.44,0.0,10604.49,0.0,3346.9,418.36,0.2071,1.2954,0.0507,790378.3,0.3469,19.89,1,"
						",340.17,2005.0,91.9459,178588.78,178583.96,0.0,0,2.1711,0.0,0.0,37.4725,0.8618,130.4193,0.1392,5.314361744778094,0.973,18470.982155001777,66.51466666666667,24.70173068,True,11.177259443877075
1053,11,1926,2924,0.0,409.04,1333.97,409.04,0.0,2450.56,0.0,1254.85,108.05,0.9819,3.7459,0.5054,220101.5,0.5444,38.84,1,"
						",560.0,2019.0,344.7628,106563.64,106340.29,0.0,0,0.3011,0.0,0.0,118.163,0.0,550.0073,87.0815,5.991003324858204,0.754,4170.054250284652,13.634666666666668,32.737634199999995,True,9.914866805954558
1054,13,1978,2608,0.0,2874.02,4609.47,2874.02,0.0,11593.91,0.0,3540.46,424.34,1.0598,1.3,0.3876,674538.32,0.3976,0.03,1,,350.0,2017.0,203.6256,464013.34,463960.65,19117.01,0,1.27,0.0,0.0,16.1645,0.0,221.56,1.7693,4.034039429092352,0.793,21686.552505884178,95.80066666666667,86.07643016,True,14.724694947606114
1056,13,1960,2821,,726.4301,1580.34,726.43,0.0,3646.17,0.0,1400.95,179.39,0.2108,1.302,0.0053,366152.2,0.4334,39.69,1,"
						",146.4,2020.0,93.3743,53878.14,53873.27,0.0,0,0.9475,0.0,0.0,37.3677,0.0,131.9068,1.1648,5.019299863717083,0.794,6447.73394610278,24.214333333333332,10.5777208,True,11.834319847950042
1058,4,1775,2815,,70.92,201.59,70.92,0.0,392.19,0.0,194.39,7.2,0.8821,4.4754,0.0005,70366.98,0.514,3.7,1,"
						",834.7,2021.0,129.5276,9492.97,9489.72,0.0,0,0.3024,0.0,0.0,9.9938,4.1058,151.5813,7.9541,5.530033840947547,1.033,692.8952178019124,2.364,4.07388598,True,10.741344756368088
1059,5,2006,2617,0.0,3683.7,2272.0,3683.7,3683.7,15812.02,15812.02,2086.65,185.35,0.2968,2.7233,0.0179,362697.75,0.1437,0.02,0,,1110.0,2006.0,73.8,199649.96,199649.97,12004.6561,0,0.972793541429182,0.0,28.42,0.0,0.0,102.22,0.0,4.292428807991965,0.734,29062.642712780565,122.78999999999999,22.4816275,True,13.838319202733109
1060,5,1930,2617,0.0,207.517,556.84,207.52,207.52,875.42,875.42,541.42,15.42,0.4927,1.5,0.0424,102720.1,0.6361,8.7,1,,460.0,2008.0,52.635,9407.82,9336.15,211.3343,0,0.4044,0.0,39.9875,45.043,0.0,162.108,24.4426,4.218484965304548,0.855,1628.7044471439754,6.917333333333334,5.797752679999999,True,14.08088460396153
1061,4,1775,2815,,138.32,414.75,138.32,0.0,727.46,0.0,402.27,10.08,1.0105,4.2484,0.0009,118601.6,0.5701,5.26,1,"
						",834.7,2021.0,161.9982,23172.92,23166.58,0.0,0,0.3121,0.0,0.0,14.4451,2.1052,186.5026,7.9541,5.259253903990746,1.034,1284.8816376809646,4.610666666666666,8.98635414,True,11.294377697742831
1066,5,1975,3182,,282.91,688.91,282.91,282.91,1104.68,1104.68,648.65,69.39,1.7755,3.6564,0.5169,165790.8,0.6236,12.47,0,"
						",45.04,1991.0,337.5485,87624.77,87497.11,0.0,0,0.552,0.0,0.0,125.4024,0.0,485.3962,22.4452,3.9047046763988544,0.916,2096.495896974933,9.430333333333333,28.10791342,True,15.21241807582286
1067,13,1907,2847,1.0,1022.14,1682.31,1022.14,0.0,4851.85,0.0,2029.63,47.04,1.9328,3.3158,0.1246,180747.34,0.3467,14.61,31,"
",900.0,2008.0,388.4815,287626.29,287626.29,8676.77,0,1.04,0.0,0.0,0.0,0.0,388.48,0.0,4.746756804351655,0.724,8694.04848746732,34.071333333333335,81.57688192,True,12.513807310613476
1069,13,1980,2778,,15585.9,25642.89,15585.9,0.0,70500.45,0.0,22360.44,3282.45,0.7431,3.085,0.2702,5934019.0,0.3637,1701.73,19,"
						",2100.0,2017.0,116.2432,1974339.05,2010619.48,58534.6133,2,3.4509,20.3023,0.0,40.8092,0.355,177.8289,0.1192,4.523348026100514,1.11,127723.20957896202,519.53,534.84802428,True,13.131865966812978
1070,13,1985,2614,0.0,1413.49,4794.66,1413.49,0.0,8159.31,0.0,4438.15,232.99,0.2793,1.1,0.0588,295039.51,0.5876,43.38,19,,144.0,2013.0,89.0222,175634.89,105921.2,10972.2241,1,2.7147,3.4195,0.0,26.1928,0.0,120.0504,1.4159,5.77245682671968,0.842,13953.480393735976,47.11633333333334,29.917285899999996,True,10.290245866378408
1071,10,1950,2855,,1190.99,4495.63,1853.13,1853.13,10618.31,10618.31,4261.37,273.9,0.6746,4.4761,0.2256,741782.0,0.4234,88.69,1,"
						",471.28,2020.0,263.8324,370259.73,369122.86,0.0,0,2.72,0.0,0.0,59.4363,0.0,344.3721,21.1034,5.729932600519121,0.755,18182.868790049622,61.771,82.01447983999998,True,10.366614084538877
1072,13,1970,2617,,3886.07,6961.68,3886.07,0.0,20002.78,0.0,6066.38,987.82,0.9836,3.3033,0.2784,1671820.0,0.348,417.39,19,"
						",600.0,2016.0,150.5585,659032.96,659009.68,0.0,0,0.7443,0.0,0.0,43.1738,0.0,194.7732,1.0409,5.147303059389048,1.126,35090.57128902313,129.53566666666669,184.59914348000004,True,11.540023836686702
1073,13,1970,2524,0.0,11357.43,25569.21,11357.43,11357.43,50054.94,50054.94,23314.22,3477.79,1.3447,3.2464,0.4853,5201548.0,0.5108,781.95,19,"
						",1400.0,2014.0,242.2069,2714141.48,2713565.65,0.0,0,0.64,0.0,0.0,39.5237,0.6556,282.9022,0.5161,4.4072417791701115,0.986,91316.88567882587,378.581,852.8185818000001,True,13.47781741422525
1074,4,1970,2735,,594.2901,1552.47,594.29,594.29,2335.62,2335.62,1467.29,85.18,0.7463,4.363,0.2476,283538.3,0.6647,34.4,1,"
						",110.0,2015.0,166.5104,81807.18,81761.47,0.0,0,0.4447,0.0,9.1263,53.7891,0.0,236.8505,7.4248,3.9301014656144306,0.826,4411.275188117774,19.809666666666665,29.333577340000005,True,15.114113597246128
1079,13,1930,2617,0.0,7907.87,9644.53,7907.87,5.82,25852.93,16.29,7329.9,2314.63,1.5746,2.7385,0.3226,2454534.0,0.3731,1188.97,1,"
						",1617.5,1998.0,194.3511,1159175.36,1158942.58,0.0,0,0.64,0.0,0.0,36.9887,0.7053,233.7233,1.6783,3.2692659338102423,0.754,51583.448805553366,263.59566666666666,357.6054959,True,18.169216332539484
1080,6,1962,2498,0.0,519.9,1827.58,519.9,0.0,3411.91,0.0,1447.36,75.66,1.2799,5.6681,0.379,146719.03,0.5356,0.07,1,,205.3,2008.0,464.89,153008.84,152996.1,2311.19,0,0.88,0.0,0.0,44.066,0.0,511.33,2.3646,6.562627428351606,0.633,5693.336099339317,17.33,45.6264902,True,9.051252817336916
1081,13,1968,2646,,3962.195,8289.5,3962.2,3962.2,18290.3,18290.3,7353.02,1300.02,1.1119,4.5742,0.4515,1229909.0,0.4532,349.6,19,"
						",300.0,2012.0,468.4198,1077984.58,1077982.23,0.0,0,0.9835,0.0,0.0,25.5895,3.6596,497.7635,0.0945,4.616198071778305,0.581,32970.324563207585,132.07333333333332,282.44748844,True,12.867732076565174
1083,13,1960,2428,0.0,291.2,678.75,291.2,0.0,1561.69,0.0,633.45,78.96,1.2996,3.4776,0.1881,189299.0,0.4346,18.8,1,"
						",174.8,2020.0,244.2126,48961.66,48956.28,0.0,0,0.5512,0.0,0.0,42.4273,2.5103,290.5154,1.3652,5.362946428571429,0.688,2728.146823781838,9.706666666666667,21.956458320000003,True,11.076000998917838
1084,6,1916,2426,,1570.55,3268.46,1570.55,1570.55,8021.58,8021.58,3085.88,182.58,1.3596,3.6933,0.0974,324712.3,0.4075,79.33,1,"
						",238.49,2018.0,378.4962,455756.55,455368.89,0.0,0,0.64,0.0,0.0,35.411,2.718,418.7335,2.1084,5.107497373531565,0.766,14107.53342235315,52.35166666666667,97.39770323999998,True,11.629961927700029
1085,5,2022,2617,0.0,608.9401,9189.53,7622.48,6427.0,29893.62,25205.22,8111.95,1077.58,0.3212,1.3541,0.0542,3940746.0,0.3074,142.73,19,"
						",2469.8,2022.0,52.3796,638642.66,448351.11,64050.8203,1,8.0,32.8515,46.7793,118.5688,0.0,263.9493,13.3701,3.9217708672243154,1.123,56355.754149810964,254.08266666666665,81.29418836,True,15.146218892191712
1087,8,1970,2430,,234.13,536.44,234.13,234.13,976.65,976.65,478.69,58.25,1.0578,1.5503,0.0646,99326.76,0.5493,32.03,5,"
						",22.4,2023.0,179.5673,89026.26,25545.59,9250.4912,1,10.848,4.5272,71.9358,46.4247,0.0,329.657,27.202,4.171400503993508,0.608,1821.088387558492,7.804333333333333,11.933265140000001,True,14.23982183996314
1088,13,1975,3012,,277.46,902.07,277.46,0.0,1107.96,0.0,842.13,59.94,0.3983,5.5035,0.4038,148838.3,0.8142,30.49,1,"
						",86.44,2020.0,223.2223,48383.07,48317.45,0.0,0,0.7276,0.0,0.0,36.1655,0.0,278.2661,18.8783,3.9932242485403306,0.78,2089.3475797223655,9.248666666666667,13.306003379999998,True,14.875197660565362
1090,13,1995,2617,0.0,2056.88,4173.63,2056.88,0.0,8556.32,0.0,3866.64,298.17,0.3474,2.7423,0.0324,794112.43,0.4878,0.01,0,,367.0,2007.0,113.5,176842.1,176827.4,5650.5749,0,0.86511278880109,0.0,0.0,71.17,0.61,185.74,0.46,4.1598537590914395,0.757,15869.507158176497,68.56266666666667,43.21884654000001,True,14.279348130972195
1091,13,1950,3012,,2395.15,4350.83,2395.15,0.0,11494.58,0.0,3932.92,582.4,1.1642,3.096,0.2821,1282214.0,0.3785,167.12,1,"
						",391.96,2020.0,231.7606,416791.5,412910.57,429.5434,2,0.4954,1.8292,0.0,34.3108,0.0,269.0069,1.1064,4.799106527774878,0.744,20520.712125784878,79.83833333333334,127.63631728,True,12.37730391193067
1092,4,1960,2617,0.0,6426.53,7439.51,6426.53,6426.53,25913.48,25913.48,5646.18,765.27,1.0883,3.4097,0.2826,1107983.95,0.2871,425.76,0,,1395.6,1997.0,146.5084,624889.7,667346.24,25130.0184,3,1.0085,0.0,28.9339,56.4123,3.6796,238.793,3.2589,4.0322662463257775,0.709,48462.642767731224,214.21766666666664,175.08157626,True,14.731170109147827
1093,13,1978,3012,0.0,402.56,810.83,402.56,0.0,1518.23,0.0,667.46,143.37,0.3874,4.9058,0.4038,202827.7,0.5341,16.34,0,"
						",78.01,1995.0,269.3336,77138.54,77083.85,0.0,0,0.4851,0.0,0.0,32.6445,0.0,321.4955,19.5175,3.77143779809221,0.711,2906.2740033167574,13.418666666666667,19.238371000000004,True,15.749961468288733
1095,6,1900,3365,0.0,722.76,2423.78,722.76,0.0,4930.72,0.0,1973.34,158.08,1.8707,5.344,0.29,374355.71,0.4916,0.07,1,"
						",175.6,2023.0,428.8613,232782.97,232782.97,2091.95,0,0.5,0.0,0.0,34.6933,0.0,463.87,0.3073,6.822070950246278,0.751,8157.938150835235,24.092,90.72613316000002,True,8.707033455560241
1098,13,1800,2664,0.0,321.99,822.75,321.99,0.0,1671.96,0.0,777.26,45.49,0.9356,2.5766,0.0473,54413.06,0.4921,13.84,1,"
						",31.59,2016.0,170.9365,42677.61,42675.73,0.0,0,0.3097,0.0,0.0,17.5728,0.0,188.764,0.2547,5.192583620609335,0.775,2941.254727606014,10.733,16.888279799999996,True,11.439392090719874
1099,11,1950,2928,0.0,127.02,333.17,127.02,0.0,581.18,0.0,405.76,24.51,1.0175,1.8943,0.1339,28132.58,0.5733,0.07,1,,32.0,2018.0,114.6575,12281.1,12237.96,1578.41,0,0.68,0.0,0.0,32.5689,0.0,163.97,16.7537,4.5754999212722405,0.84,1063.350840849088,4.234,9.185801860000002,True,12.982187962421282
1102,13,1900,2545,0.0,1419.34,4386.27,1604.5,0.0,8987.89,0.0,3524.49,322.72,0.7592,4.4128,0.1121,405294.82,0.488,153.54,1,"
",330.6,2006.0,233.3366,280041.17,280012.77,16350.76,0,1.2,0.0,0.0,28.019,1.6663,266.1,3.0749,5.6016765347460264,0.748,15470.856037356176,53.483333333333334,81.99783248,True,10.603968228360607
1104,13,1960,2724,0.0,352.72,1169.72,352.72,0.0,1530.46,0.0,1089.47,72.69,0.445,2.6667,0.0235,161328.15,0.7643,0.03,1,,47.2,2017.0,195.06,72312.84,72312.84,0.2757,0,0.865970806153846,0.0,0.0,58.74,7.14,260.95,0.0,4.339022454071218,1.051,2816.489935579268,11.757333333333333,13.57313146,True,13.68971943075938
1105,4,2001,3014,0.0,784.22,1281.04,784.22,784.22,4146.61,4146.61,1201.18,79.86,2.1844,3.6988,0.4562,516965.9,0.3089,37.08,0,"
						",91.3,2001.0,360.7375,202674.06,202674.06,0.0,0,0.8447,0.0,0.0,0.0,0.0,360.7375,0.0,5.287559613373798,0.716,7240.779733103688,26.140666666666668,58.38487520000001,True,11.233915897564517
1106,13,1974,2997,0.0,1012.24,2043.87,1012.24,0.0,5343.46,0.0,1730.87,328.62,0.4262,2.4731,0.0251,484811.2,0.3825,131.84,1,"
						",142.33,2012.0,144.7255,124906.3,123843.54,0.0,0,0.9495,0.0,0.0,36.2568,0.0,204.7897,23.8074,5.278846913775389,0.845,9329.713129888614,33.74133333333334,31.008138319999997,True,11.252457396518361
1107,13,1940,2585,,189.81,606.18,189.81,189.81,956.22,956.22,573.52,62.76,1.5163,2.5924,0.7387,101900.1,0.6339,7.87,0,"
						",47.03,2004.0,551.2285,66025.44,65942.97,0.0,0,0.8409,0.0,0.0,31.4346,0.0,587.9411,5.2779,5.037774616721985,0.63,1700.5926261757475,6.327,20.646548000000003,True,11.790920499466651
1113,13,1980,2633,1.0,1114.3,3074.22,1114.3,0.0,4583.0,0.0,2726.7,347.52,1.083,3.4866,0.1139,368239.49,0.6708,0.06,0,,697.6,1981.0,449.0,326649.91,326643.61,1.4532,0,1.32988603503346,0.0,0.0,88.44,0.0,538.58,1.15,4.112895988512968,0.653,8533.003029050811,37.14333333333333,83.29358664,True,14.442378354789438
1114,4,1980,3108,,1395.78,2349.5,1395.78,0.0,5656.2,0.0,2123.96,289.17,1.1798,3.2129,0.6011,572558.1,0.4154,169.37,1,"
						",145.2,2015.0,187.4348,167478.33,167403.42,0.0,0,0.4588,0.0,0.0,64.0968,2.9627,263.0273,8.533,4.052357821433177,0.64,10572.5370734643,46.525999999999996,68.69844602,True,14.658133022170365
1115,8,2014,2676,1.0,209.62,383.63,209.62,104.81,1032.93,639.9,327.83,55.8,0.2856,1.6,0.0278,54421.95,0.3714,0.1,5,,68.2,2014.0,193.49,32738.55,32738.55,1612.7886,0,2.44250152040837,0.0,19.64,0.0,0.0,314.2,101.07,4.92763095124511,0.807,1845.387078900247,6.987333333333334,3.65816496,True,12.054474165722748
1117,5,1980,2634,,574.95,342.5,574.95,37.46,2137.65,137.81,253.64,88.86,0.9071,5.4232,0.2343,193266.3,0.1602,64.52,0,"
						",42.19,2000.0,93.783,38381.21,38353.08,0.0,0,0.64,0.0,4.2872,95.6487,0.0,202.2227,8.5038,3.717975476128359,0.711,4104.850438056293,19.165000000000003,14.239647919999998,True,15.976436741281315
1118,4,1983,2685,0.0,132.3,335.96,132.3,0.0,611.0,0.0,322.78,10.88,0.8422,4.1636,0.0757,342118.35,0.5499,0.01,1,"
                        ",163.6,2017.0,161.78,508460.58,17407.53,0.0533,0,0.435733825714053,0.0,0.0,107.09,17.76,295.19,8.57,4.618291761148904,0.813,1114.658751252439,4.41,6.3429056799999985,True,12.86189852700491
1119,4,1950,2642,1.0,539.1,1211.9,539.1,0.0,2314.8,0.0,1129.6,82.3,1.1687,3.5,0.5224,152631.0,0.5235,0.01,0,,150.0,1990.0,272.14,105235.22,105235.22,0.2165,0,0.481859157821813,0.0,0.0,122.61,0.0,394.75,0.0,4.293823038397329,0.717,4265.2419342314715,17.970000000000002,32.1642704,True,13.833825816485227
1120,13,1975,3113,,6169.509,12169.81,6169.51,0.0,30262.06,0.0,11375.85,793.96,0.7571,2.7357,0.3389,2062730.0,0.4021,503.08,1,"
						",1161.08,2021.0,239.8685,1014665.85,931888.99,19581.4688,2,1.2291,7.5651,0.0,38.2072,0.6446,287.4021,1.1167,4.9050994325319195,0.63,53707.48746884024,205.65033333333335,215.69384814000003,True,12.109846256335489
1123,13,1990,2666,,763.95,2157.87,763.95,0.0,2977.86,0.0,2056.16,122.58,0.8169,1.5424,0.371,356048.5,0.7246,63.09,1,"
						",123.85,2004.0,170.3956,105756.04,105019.32,0.0,0,0.925,0.0,0.0,29.333,0.0,214.4197,14.691,3.8979776163361475,0.807,5634.43788633738,25.465,37.374889919999994,True,15.238671394894324
