DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,energy_vectors_used,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max,cluster
4,1910,2515,1.0,62.85,204.49,62.85,0.0,326.16,0.0,312.75,11.22,1.0646,2.8617,0.0001,42356.04,0.6269,0.03,1,,26.0,2018.0,186.96,10249.46,10249.46,0.0,0,0.470095976842104,0.0,0.0,135.52,0.0,322.85,0.38,5.189498806682578,0.872,586.3798917688849,2.095,7.30123848,True,11.446192052980132,1
4,1920,4030,1.0,93.3,151.2,93.3,0.0,381.6,0.0,111.36,39.84,2.3353,2.818,0.4397,103021.88,0.3962,0.07,0,,104.0,2004.0,493.51,345828.15,29970.87,0.0421,0,0.550940883444504,0.0,0.0,0.0,0.0,596.59,103.08,4.090032154340836,0.651,722.8584685560456,3.11,7.44656256,True,14.523113207547167,1
8,1980,2617,1.0,203.145,571.89,203.15,0.0,778.1,0.0,442.79,21.77,0.8632,3.279,0.4096,29270.79,0.735,12.54,0,,31.0,1980.0,660.5934,96310.49,96011.89,6851.3824,0,5.9282,0.0,0.0,0.0,0.0,766.1429,105.5496,3.830174747723357,0.715,1488.328121142395,6.7716666666666665,9.07200316,True,15.508430792957205,1
4,1900,2613,2.0,782.65,1832.8,782.65,0.0,4820.46,0.0,1755.4,64.4,1.179,4.9813,0.0386,477889.5,0.3802,0.02,19,,1500.0,1990.0,224.97,109938.88,109938.88,1117.6887,0,0.3104527140558,0.0,0.0,26.5,0.0,260.18,8.71,6.159151600332205,0.624,8138.46559433588,26.08833333333333,47.8082464,True,9.64418540969119,1
13,1954,2802,0.0,511.93,1568.2,602.0,0.0,2846.45,0.0,1189.25,146.55,1.2989,4.0959,0.6052,143546.82,0.5509,0.08,0,,200.0,1984.0,414.0393,161333.39,161304.33,4617.9,0,1.27,0.0,0.0,34.2055,0.0,453.7,5.4543,4.728322259136212,0.647,5111.451633444075,20.066666666666663,42.899419400000006,True,12.56259551371006,1
13,1985,2463,1.0,135.62,312.62,135.62,0.0,522.52,0.0,475.76,18.81,1.5128,6.0127,0.2785,64363.1,0.5983,0.02,0,,198.0,2010.0,304.94,29467.96,29467.96,0.0,0,1.00321940240975,0.0,0.0,0.0,0.0,370.96,66.01,3.8528240672467184,0.713,1001.5694799536782,4.520666666666667,16.6565723,True,15.4172624971293,1
13,1977,2722,0.0,762.44,2242.18,762.44,0.0,2897.24,0.0,1859.68,149.64,1.5352,3.467,0.9893,116842.37,0.7739,0.09,19,,120.0,2003.0,366.9872,241713.87,240687.09,6580.31,0,1.57,0.0,0.0,2.9557,0.0,380.27,10.3284,3.7999580294842863,0.86,5523.3846802900025,25.41466666666667,67.47565232,True,15.63175159807265,1
13,1980,2617,0.0,540.53,1586.69,540.53,0.0,2448.87,0.0,1519.49,67.2,1.0025,3.2625,0.1255,235676.0,0.6479,0.01,0,,80.0,2007.0,269.33,105755.48,105672.81,0.0001,0,0.914956530030883,0.0,0.0,33.39,0.0,308.46,5.74,4.530497844707972,0.726,4447.804749348076,18.017666666666667,34.85057449999999,True,13.111141873598845,1
13,1930,2617,0.0,2810.4,4225.94,2810.4,0.0,20155.4,0.0,3563.34,658.84,1.2839,3.7642,0.0619,1441209.77,0.2097,0.08,1,,1660.2,2008.0,306.26,596224.1,596224.1,13028.5818,0,1.24354352066141,0.0,0.0,47.96,1.12,355.34,0.0,7.171719328209508,0.693,32973.68880139549,93.68,141.09955508000002,True,8.282532720759697,1
4,2010,2426,2.0,742.03,1347.61,742.03,742.03,3076.6,3076.6,1270.82,67.76,0.4025,1.2,0.321,110788.78,0.438,0.03,5,,65.7,2021.0,52.01,33580.61,33580.61,1064.7978,0,0.517975598959205,0.0,20.73,0.0,0.0,78.08,5.35,4.146193550126005,0.87,5719.427495379059,24.734333333333332,11.856341,True,14.32639342130924,1
4,1960,2542,0.0,131.0,486.02,131.0,0.0,496.11,0.0,374.58,18.32,1.2762,0.9,0.9919,362.81,0.9797,6.44,5,,19.3,2021.0,759.4855,75858.14,75847.31,4285.534,0,11.6836,0.0,0.0,0.0,0.0,762.8383,3.3528,3.7870992366412217,0.762,956.1668791052724,4.366666666666666,9.890539919999998,True,15.684827961540789,1
4,2015,2478,0.0,233.27,645.83,233.27,233.27,1175.23,1175.23,630.89,24.8,0.1989,1.8712,0.0121,53363.79,0.5495,0.04,1,,404.0,2015.0,32.4422,4929.87,4919.09,1136.57,1,0.82,0.0,0.2976,68.6744,0.0,364.47,263.0577,5.038067475457624,0.65,2086.601721806218,7.775666666666667,3.4377956199999997,True,11.790235102916023,1
4,1985,2673,1.0,70.56,206.05,70.56,0.0,269.85,0.0,197.29,8.76,1.0282,2.4217,0.5295,17176.09,0.7636,2.5,1,,25.0,2009.0,197.2418,11123.41,11102.86,98.784,0,0.5,0.0,0.0,32.3819,0.0,238.885,9.2613,3.8244047619047623,0.798,523.8797259136213,2.352,4.4813534,True,15.531828793774318,1
4,2019,2717,0.0,494.99,761.5,494.99,311.02,2869.63,1815.17,548.69,77.86,1.0177,4.6769,0.0295,152225.42,0.2654,0.05,1,,503.84,2019.0,124.2653,55718.71,55718.71,2407.79,0,0.65,0.0,10.3177,12.2225,0.0,146.8,0.0,5.797349441402857,0.906,4914.125149099403,16.499666666666666,18.45090494,True,10.24606168739524,1
8,2015,2657,0.0,80.7,399.51,80.7,0.0,351.3,0.0,310.49,3.2,0.4853,1.6374,0.184,44438.99,1.1372,0.0,1,,23.7,2018.0,309.77,20091.17,20091.17,0.1724,0,2.56286016,0.0,0.0,131.77,0.0,441.55,0.0,4.353159851301116,0.804,655.9966888562291,2.69,3.11840954,True,13.645260461144323,1
4,2017,2646,1.0,300.7,816.86,300.7,263.87,1531.55,1321.12,620.85,52.1,0.2447,1.9859,0.0552,60418.05,0.5334,0.03,4,,45.0,2017.0,200.5398,40846.57,40837.76,3509.94,1,0.81,0.0,4.0704,0.0,0.0,205.7,1.087,5.0932823412038575,0.677,2707.6976764809756,10.023333333333332,5.1077477,True,11.662420423753712,1
4,1965,2559,1.0,111.51,40.67,111.51,0.0,576.13,0.0,55.98,8.78,1.0538,5.7,0.0885,21651.05,0.0706,5.79,1,,354.0,2016.0,46.8762,4398.58,4393.48,267.9679,0,0.4574,0.0,0.0,18.2995,0.0,73.9938,8.8181,5.166621827638776,0.841,1024.845989513924,3.717,2.18075448,True,11.496873969416626,1
8,1967,3273,0.0,200.55,559.5,200.55,0.0,856.83,0.0,449.42,24.58,1.0186,1.9342,0.1205,42716.19,0.653,0.02,1,,27.3,2019.0,641.9489,122941.34,122695.42,6043.47,0,5.5,0.0,0.0,12.1826,0.0,697.23,43.089,4.272400897531788,0.953,1589.0048771112,6.6850000000000005,10.10643696,True,13.903189664227444,1
13,1959,2584,1.0,1019.83,2240.82,1019.83,1019.83,4155.27,4155.27,1773.54,242.12,0.894,4.4654,0.1739,218546.67,0.5393,0.1,5,,275.8,2020.0,284.7496,183104.18,183098.19,8473.76,0,1.24,0.0,15.2518,45.4731,0.0,351.15,5.6714,4.074473196513145,0.631,7758.262256798842,33.99433333333334,53.334148160000005,True,14.578571789558804,1
7,1970,2598,1.0,252.7,792.1,252.7,252.7,1003.0,1003.0,782.88,47.12,0.8432,1.3377,0.0446,92408.5,0.7897,0.04,4,,59.61,2018.0,27.67,60023.75,60023.75,0.0001,0,2.46508795646498,0.0,6.24,91.14,0.0,125.06,0.0,3.9691333597150775,8.584,1895.7779427148043,8.423333333333334,14.4631368,True,14.965483549351944,1
8,1700,2637,0.0,268.21,846.48,268.21,0.0,1762.5,0.0,665.08,22.64,1.4234,4.1542,0.0152,93051.91,0.4803,10.3,1,,32.0,2019.0,412.2163,97918.51,96280.97,6638.9399,0,7.5974,0.0,0.0,27.1057,0.0,638.2702,198.9483,6.571343350359793,0.871,2949.796123074335,8.940333333333333,20.8145192,True,9.039247659574468,1
13,1964,2617,0.0,5322.04,6628.3,5322.04,0.0,23327.84,0.0,5150.99,1461.14,1.6304,5.6855,0.4589,2237317.27,0.2841,0.04,1,,667.68,2023.0,355.08,1483747.87,1483721.35,28645.1718,0,1.5666964297814,0.0,0.0,255.57,0.82,612.06,0.6,4.383251535125629,0.785,42627.3950259232,177.40133333333333,334.1097113200001,True,13.551583687130911,1
4,1898,2634,0.0,440.98,1312.98,440.98,0.0,2327.73,0.0,1210.6,102.38,1.4385,2.9838,0.0426,428295.65,0.5641,0.03,0,,314.0,2000.0,317.73,251502.59,101207.62,632.0268,0,0.30823582456226,0.0,0.0,0.0,0.0,317.73,0.0,5.278538709238514,0.722,4073.2230579881807,14.699333333333334,40.93859088,True,11.25311440759882,1
4,1900,2765,2.0,82.56,208.96,82.56,0.0,323.3,0.0,305.56,16.24,1.4792,4.3316,0.1733,20234.93,0.6463,0.03,0,,92.0,1997.0,398.2,21372.79,21372.79,0.0335,0,0.521925058285714,0.0,0.0,135.52,0.0,533.72,0.0,3.91593992248062,0.65,621.3744864341086,2.752,10.44659072,True,15.16877203835447,1
4,1970,4694,0.0,60.0,224.3,60.0,0.0,258.1,0.0,205.9,18.4,0.9413,2.1906,0.4366,34657.2,0.869,0.05,0,,67.2,1994.0,521.13,25209.69,20727.55,0.0,0,0.65382521037945,0.0,0.0,0.0,0.0,521.13,0.0,4.301666666666667,0.663,486.80577519379847,2.0,4.6824142,True,13.808601317318868,1
4,1980,2463,4.0,368.48,286.27,368.48,368.48,1236.18,1236.18,236.91,49.36,0.947,2.884,0.3795,17843.4,0.2316,0.03,0,,44.0,1980.0,79.1,22659.0,22659.0,526.4058,0,0.529106321393108,0.0,16.19,0.0,0.0,95.29,0.0,3.3548089448545375,0.777,2455.2495431136335,12.282666666666668,7.3341602,True,17.705926321409507,1
4,1800,2617,3.0,1431.68,1034.24,1431.68,0.0,5060.76,0.0,417.95,506.52,2.331,5.9503,0.2082,258228.64,0.2044,0.19,1,,261.0,2010.0,232.4496,192510.17,192410.24,3499.23,0,0.48,0.0,0.0,118.9349,0.0,354.8,3.4036,3.534840187751453,0.578,9854.708706609768,47.72266666666667,79.76374812,True,16.804154316742938,1
4,1985,3194,3.0,522.21,1046.93,522.21,0.0,2159.18,0.0,973.69,70.01,0.6476,0.8653,0.0366,153195.1,0.4849,0.01,1,,285.0,2018.0,123.03,51063.66,51063.66,781.2489,0,0.453346544917848,0.0,0.0,127.06,0.0,253.17,3.08,4.13469676949886,0.795,4020.7416872077215,17.407,13.82282594,True,14.366228846136035,1
13,1930,2655,0.0,736.73,1939.96,736.73,0.0,3793.16,0.0,1394.12,200.54,1.4249,3.1031,0.4444,196367.24,0.5114,0.1,0,,105.0,1999.0,319.337,153648.77,153296.09,4321.5,0,0.73,0.0,0.0,14.648,0.0,380.17,46.1965,5.1486433293065295,0.652,6666.385387352261,24.557666666666663,52.17554523999999,True,11.53701979352308,1
4,1992,2617,0.0,1867.06,4283.07,1867.06,1785.05,6904.57,6588.47,3219.72,403.22,1.1127,2.8248,0.0416,406978.38,0.6203,151.85,19,,1000.0,2012.0,133.4855,225672.26,201637.86,4802.0733,3,0.9488,0.0,17.0716,37.5641,4.0495,197.8817,5.711,3.6980975437318566,0.809,13255.247625964528,62.23533333333333,94.431966,True,16.062312931869766,1
13,1930,2657,1.0,1791.01,4834.65,1791.01,0.0,8543.6,0.0,4469.88,300.51,1.245,4.1992,0.08,896322.94,0.5659,0.04,1,,285.7,2019.0,350.52,521085.19,521085.19,9856.152,0,1.61388473662381,0.0,0.0,31.18,0.78,396.3,13.82,4.77026928939537,0.83,15279.357241976715,59.70033333333333,136.53804384,True,12.452127206329882,1
4,1966,2617,2.0,660.3,539.6,660.3,73.5,2445.3,280.5,463.2,72.0,1.3001,2.9661,0.2813,63074.8,0.2207,0.03,1,,364.0,2008.0,102.7,50335.65,50335.65,0.2609,0,0.4741770528,0.0,1.06,48.68,0.0,160.43,7.98,3.703316674238983,0.742,4699.600647697136,22.01,16.3153104,True,16.039676113360322,1
5,1950,2640,0.0,3573.879,6387.4,3573.88,0.0,13870.95,0.0,5820.05,306.62,1.2895,3.1,0.2503,720226.52,0.4605,189.51,0,,300.0,2000.0,222.6879,565379.46,564678.25,11678.0071,0,1.2037,0.0,0.0,78.3355,0.0,314.7291,13.7057,3.8812019429863343,0.71,26235.798024433618,119.12933333333334,169.10952950000004,True,15.304537324408203,1
5,1970,2646,1.0,2778.0,4776.0,2778.0,0.0,10774.5,0.0,4455.17,320.83,0.9901,4.6082,0.0349,273225.03,0.4433,0.04,1,,640.0,2018.0,198.78,433088.04,433088.04,0.0007,0,1.09426944,0.0,0.0,0.0,0.0,237.59,38.81,3.8785097192224622,0.784,20385.868087297204,92.6,117.79025246000002,True,15.315160796324657,1
11,1950,2608,0.0,760.832,2179.5,760.83,281.17,4964.39,1213.4,2018.02,122.75,0.4864,1.1,0.2576,121430.33,0.439,18.04,0,,257.6,2007.0,181.4844,103187.45,103128.75,17795.6743,0,5.2918,0.0,4.4813,36.2854,0.0,228.0549,5.8039,6.524966155382937,0.747,8284.277611644444,25.361,22.331798560000003,True,9.103495494914783,1
4,2018,2559,0.0,360.46,1169.03,360.46,0.0,1801.62,0.0,851.59,102.93,0.317,2.3463,0.072,85313.93,0.6489,0.12,1,,227.4,2018.0,86.2391,23980.17,23963.11,619.93,0,0.51,0.0,0.0,52.4964,0.0,182.38,43.6448,4.998113521611274,0.771,3196.7538754485545,12.015333333333333,10.22917378,True,11.884483964432013,1
4,1970,2939,0.0,107.2,363.44,107.2,107.2,448.02,448.02,284.4,14.7,0.8696,2.6497,0.5972,24154.16,0.8112,0.01,1,,34.8,2017.0,178.375,15758.89,15749.64,266.64,0,0.49,0.0,6.5637,17.1902,0.0,208.05,5.9196,4.179291044776119,0.824,841.749035925026,3.5733333333333333,5.7252966,True,14.21293692245882,1
6,1700,2939,1.0,168.03,949.13,168.03,0.0,841.45,0.0,681.83,14.89,0.5218,2.0145,0.0162,73411.99,1.128,7.42,1,,47.4,2007.0,150.6448,17268.99,17265.44,423.3587,0,0.7947,0.0,0.0,58.8926,0.0,214.7958,5.2583,5.007736713682081,0.682,1500.3702644046125,5.601,7.715495980000001,True,11.86164596826906,1
4,1900,3012,0.0,300.0,162.24,300.0,0.0,945.0,0.0,155.58,66.5,0.821,1.0,0.041,24114.9,0.1717,24.33,0,,33.74,2010.0,53.2851,12618.3,12610.48,758.4768,0,0.8026,0.0,0.0,0.0,0.0,61.2648,7.9797,3.15,0.789,1918.2872093023257,10.0,3.8846236,True,18.857142857142858,1
6,1970,2604,1.0,417.37,1548.13,417.37,0.0,2801.84,0.0,1515.31,32.82,0.8557,2.2733,0.3255,219719.58,0.5525,0.01,0,,72.0,1970.0,721.02,246025.23,246025.23,8173.8798,0,4.08000000000001,0.0,0.0,87.8,0.0,953.47,144.64,6.713084313678511,0.818,4658.609873096075,13.912333333333333,27.42520946,True,8.848391771121834,1
4,1950,2541,1.0,573.61,980.82,573.61,573.61,2027.39,2027.39,905.27,73.55,1.3281,1.3,0.8302,104289.38,0.4838,0.05,4,,54.0,2022.0,238.19,90929.64,90865.68,1725.0388,0,0.511925231482234,0.0,2.24,0.0,0.0,246.13,5.7,3.5344397761545303,0.665,3954.3883580881543,19.120333333333335,25.95808174,True,16.80605803520783,1
8,1800,2751,0.0,80.03,397.81,80.03,0.0,365.74,0.0,301.61,12.34,1.5622,5.7426,0.4694,22091.4,1.0877,0.08,1,,24.7,2016.0,671.8093,43315.78,42970.49,2574.99,0,5.44,0.0,0.0,0.0,0.0,850.97,179.1622,4.570036236411346,0.799,674.4515815774511,2.667666666666667,10.840776520000002,True,12.997708754853177,1
4,1953,2975,0.0,74.45,182.81,74.45,0.0,364.12,0.0,126.47,19.74,1.6108,5.7701,1.2003,24613.83,0.5021,0.15,0,,309.1,2010.0,376.877,17420.92,17417.23,185.69,0,0.41,0.0,0.0,116.0154,0.0,501.49,8.6072,4.890799194089993,0.621,661.1854983574638,2.481666666666667,6.352393,True,12.145254311765354,1
4,1800,2426,1.0,217.0,407.7,217.0,0.0,1102.4,0.0,287.79,34.11,1.0363,1.0,0.116,8019.84,0.3698,9.42,1,,30.2,2018.0,121.5862,21527.47,21512.63,527.7802,0,0.7979,0.0,0.0,116.6492,0.0,241.4367,3.2013,5.080184331797235,0.815,1954.432801057407,7.233333333333333,6.64693554,True,11.692489114658926,1
8,1900,2463,0.0,850.342,2494.94,850.34,850.34,4049.67,4049.67,2423.08,71.85,1.3824,3.1,0.0039,189026.48,0.6161,39.05,4,,218.4,2018.0,621.9064,395346.16,304594.55,18717.8472,3,3.5245,15.0024,0.0,54.8144,0.0,696.5686,4.8454,4.762412681986029,0.576,7252.954679906423,28.34466666666667,71.44801584000001,True,12.472669624932402,1
13,1998,3062,3.0,204.74,1411.24,833.2,0.0,3837.26,0.0,1298.17,105.51,0.8735,2.1277,0.0239,163941.7,0.3678,0.02,0,,105.0,2002.0,122.14,124455.57,72004.77,2506.0176,2,4.08,62.67,0.0,0.0,0.0,184.8,0.0,4.605448871819491,0.708,6932.200222584451,27.773333333333333,27.16890244,True,12.89776559315762,1
13,1920,2463,1.0,139.1,572.55,139.1,0.0,687.18,0.0,549.66,21.0,1.8657,4.083,0.1496,91171.47,0.8332,0.03,0,,28.0,2008.0,785.48,68135.94,68135.94,0.0,0,0.81142746885493,0.0,0.0,0.0,0.0,785.48,0.0,4.940186915887851,0.624,1231.9047467941753,4.636666666666667,22.224873239999997,True,12.023836549375709,1
11,1900,2939,0.0,125.67,312.64,125.67,0.0,641.66,0.0,499.92,26.71,0.8965,3.0799,0.0417,31139.62,0.4872,0.06,0,,24.0,2002.0,182.876,17990.41,17925.7,2770.39,0,1.09,0.0,0.0,33.1881,0.0,239.97,23.9085,5.105912310018302,0.78,1142.6623105734657,4.189,10.60884818,True,11.633572296855032,1
4,1970,2939,1.0,89.68,245.13,89.68,0.0,370.82,0.0,189.43,13.59,0.8054,2.679,0.5972,20493.02,0.6611,0.02,0,,23.0,2003.0,194.8428,13954.11,13946.37,223.06,0,0.48,0.0,0.0,11.8391,0.0,213.38,6.6916,4.134924174843889,0.798,700.7905089586403,2.9893333333333336,3.77949064,True,14.36543875734858,1
4,1970,2847,0.0,165.07,172.8,165.07,0.0,574.8,0.0,363.32,19.08,0.8521,4.1298,0.3076,22615.0,0.3006,11.8,0,,24.0,2005.0,193.3252,21989.52,21975.25,411.0322,0,0.83,0.0,0.0,30.4743,0.0,232.9578,9.1583,3.4821590840249588,0.689,1133.858337717191,5.5023333333333335,7.76763112,True,17.05838204592902,1
13,2000,2589,1.0,1407.66,3952.77,1407.66,0.0,12843.16,0.0,3843.22,115.65,0.8975,5.5967,0.1248,659687.96,0.3078,0.03,1,,420.0,2019.0,308.44,348291.1,348291.1,5278.6755,0,1.24126750158887,0.0,0.0,38.92,0.0,351.28,3.92,9.123765682053904,0.802,20196.058583867867,46.922,81.9309661,True,6.510469697488781,1
8,1969,2627,0.0,88.1,230.77,88.1,0.0,426.45,0.0,354.62,23.24,1.4274,5.8814,0.2347,48008.36,0.5411,0.1,1,,250.0,2011.0,439.38,29809.11,29809.11,0.0001,0,2.01959997238486,0.0,0.0,48.86,0.0,488.24,0.0,4.840522133938706,0.77,773.6634268669325,2.9366666666666665,12.85736648,True,12.27140344706296,1
8,1850,2614,0.0,85.82,231.04,85.82,0.0,343.14,0.0,159.19,38.59,0.9196,4.9952,0.0905,17476.68,0.6733,0.21,0,,23.3,2000.0,677.9939,41129.73,40705.98,2813.29,0,6.44,0.0,0.0,70.5037,0.0,930.39,181.8955,3.9983686786296904,0.7,655.1258037103078,2.8606666666666665,6.78311784,True,14.856058751529988,1
4,1989,2739,1.0,465.15,1095.4,465.15,313.79,1825.68,1238.18,1004.15,91.25,1.021,4.8467,0.1168,115851.48,0.6,0.03,1,,54.6,2022.0,272.22,99552.45,99552.45,1772.86,0,0.503090923293345,0.0,0.06,117.48,5.57,395.32,0.0,3.9249274427604,0.786,3452.0368753515368,15.505,29.3499705,True,15.134037728408044,1
4,1960,2664,1.0,75.291,198.82,75.29,0.0,294.58,0.0,133.82,24.0,1.4336,2.7,0.0911,22273.3,0.6749,15.73,1,,87.2,2011.0,206.286,10670.5,10670.5,366.6705,0,1.8274,0.0,0.0,0.0,0.0,206.286,0.0,3.912604595563819,0.687,567.3476587479317,2.509666666666667,5.132887040000001,True,15.181702763256164,1
4,1961,2563,0.0,109.48,259.35,109.48,0.0,418.7,0.0,181.0,40.42,1.1734,5.9356,0.3378,19203.21,0.6194,0.19,1,,128.0,2018.0,236.8456,17880.53,17875.44,530.86,0,0.95,0.0,0.0,22.2863,0.0,267.22,8.0775,3.824442820606503,0.689,806.5223207098816,3.6493333333333338,9.04604704,True,15.531674229758778,1
5,1935,2559,0.0,2028.68,4149.28,2028.68,1524.57,7687.56,5795.5,3306.91,273.64,1.0132,4.9031,0.6425,456294.53,0.5397,0.05,1,,179.1,2006.0,192.3299,323484.99,322668.64,6500.11,0,1.13,0.0,2.115,72.9831,1.9661,287.87,18.4933,3.78943943845259,0.827,14649.058550873498,67.62266666666667,93.84490992,True,15.675141657430968,1
13,1970,2814,0.0,771.658,2751.94,771.66,0.0,4487.29,0.0,2582.78,169.16,0.6152,1.2863,0.1617,219511.98,0.6133,45.05,1,,71.8,2021.0,105.4994,68934.43,68629.84,1588.6245,0,0.5,0.0,0.0,34.1466,0.0,155.4409,15.7949,5.815112873545344,0.843,7669.43774172141,25.722,36.13033528,True,10.21476303069336,1
11,2000,2748,1.0,381.35,1484.77,986.43,0.0,3059.92,0.0,1382.12,102.65,1.3764,3.8956,0.1506,132108.34,0.4852,29.7,0,,73.8,2000.0,295.2033,210894.4,210869.99,34623.693,0,12.5357142857143,0.0,0.0,0.0,0.0,301.2738,6.0705,3.102014334519429,0.724,6222.641004243869,32.881,46.04466615999999,True,19.14884768229235,1
4,1940,2555,0.0,41.95,167.21,41.95,0.0,200.59,0.0,107.44,11.59,0.9502,4.7397,0.1088,12352.81,0.8336,0.03,1,,25.0,2011.0,326.113,9312.19,9312.2,125.86,0,0.6,0.0,0.0,0.0,0.0,361.1,34.9781,4.781644815256257,0.681,372.52733754654395,1.3983333333333334,3.14045222,True,12.422503614337703,1
4,1900,2765,2.0,73.86,196.13,73.86,0.0,317.08,0.0,336.3,10.49,1.3751,4.6564,0.1214,21226.34,0.6186,0.01,0,,92.0,1997.0,399.51,19183.81,19183.81,0.03,0,0.512768481187007,0.0,0.0,135.5,0.0,543.84,8.82,4.292986731654481,0.65,595.3960144585293,2.462,10.225835320000002,True,13.836520751860728,1
4,1960,2553,1.0,101.4,125.4,101.4,0.0,383.32,0.0,206.04,17.78,1.8586,4.4538,0.0001,26155.17,0.3271,0.03,19,,150.0,2005.0,210.81,12425.86,12425.86,0.0,0,0.479560097945754,0.0,0.0,135.52,0.0,354.66,8.32,3.780276134122288,0.581,741.7411384798862,3.3800000000000003,9.24269016,True,15.713137848272986,1
13,1935,2815,0.0,5141.881,9359.36,5141.88,0.0,30971.72,0.0,7574.56,432.13,1.2614,3.2603,0.1497,1482034.09,0.3022,265.71,1,,636.5,2013.0,208.1599,870028.94,869863.46,47716.1268,0,1.6499,0.0,0.0,31.9169,0.0,241.8884,1.8115,6.023423339323361,0.813,52434.507169242774,171.39600000000002,219.26846846,True,9.861501782916804,1
8,1900,2666,0.0,99.77,283.61,99.77,0.0,430.23,0.0,216.67,19.1,0.7655,5.2595,0.2524,20574.64,0.6592,0.07,0,,27.6,2002.0,398.6734,29637.03,29636.06,1757.37,0,2.76,0.0,0.0,0.0,0.0,403.49,4.8247,4.312218101633758,0.745,802.3582822118781,3.3256666666666663,5.326346699999999,True,13.774813471863888,1
4,1958,2617,0.0,88.48,283.37,88.48,88.48,374.52,374.52,218.41,15.57,1.0703,1.25,0.7946,19092.38,0.7566,0.0,19,,75.0,2005.0,118.3525,15271.51,15264.09,216.26,0,0.46,0.0,0.0,20.4529,0.0,146.89,8.0899,4.232820976491862,1.458,703.4221838597082,2.9493333333333336,5.064534460000001,True,14.033194488945853,1
8,2022,2642,0.0,436.29,1441.17,436.29,436.29,2620.64,2620.64,1367.73,73.43,0.1165,1.0,0.0602,59542.41,0.5499,4.15,4,,156.5,2022.0,111.0331,61394.27,36014.55,6724.0481,1,1.0049,0.0,13.3105,27.7521,0.0,287.6998,135.6041,6.00664695500699,0.743,4455.81056102006,14.543,4.655410900000001,True,9.889044660846208,1
11,2017,2612,1.0,154.29,433.05,154.29,0.0,715.46,0.0,481.14,22.44,1.082,2.7443,0.4639,28199.87,0.6053,0.04,0,,29.0,2017.0,275.4441,28950.06,28938.33,3361.6,0,1.19,0.0,0.0,284.7492,0.0,574.43,14.2317,4.637111932075961,0.681,1301.5549792070808,5.143,11.64351144,True,12.809697257708327,1
4,1920,2701,0.0,880.65,2168.47,880.65,0.0,3802.68,0.0,1648.75,110.97,1.1787,4.8763,0.1203,219901.56,0.5702,0.05,1,,180.0,2017.0,456.03,310910.53,310869.37,19615.59,0,3.66,0.0,0.0,3.7513,0.0,468.02,8.2463,4.31803781297905,0.774,6987.855741345913,29.355,49.69009272,True,13.756248224936098,1
13,1970,3168,1.0,521.11,1524.5,521.11,0.0,2391.75,0.0,1440.64,83.86,0.5903,3.9861,0.3623,610062.17,0.6374,0.04,1,,342.0,2016.0,250.46,263945.93,92880.6,1523.1575,0,0.85447936085468,0.0,0.0,84.02,0.0,338.07,3.59,4.589721939705628,0.712,4329.821026284233,17.370333333333335,23.693682760000005,True,12.941960489181564,1
4,1992,2823,0.0,94.0,330.84,94.0,0.0,330.0,0.0,313.64,15.52,0.2688,1.7255,0.0499,39539.38,1.0025,0.01,1,,28.0,2018.0,61.29,5307.95,5307.95,0.0,0,0.538701145522516,0.0,0.0,0.0,0.0,61.29,0.0,3.5106382978723403,0.921,653.8342404750123,3.1333333333333333,2.2217238399999997,True,16.92,1
4,1200,2617,1.0,118.0,441.97,118.0,0.0,688.0,0.0,417.15,19.58,1.1235,2.9152,0.0265,78757.65,0.6424,0.04,0,,24.5,2001.0,397.24,29963.57,29963.56,167.8587,0,0.346958827876266,0.0,0.0,0.0,0.0,397.24,0.0,5.830508474576271,0.639,1190.034161082643,3.933333333333333,10.514952819999998,True,10.187790697674416,1
4,1900,2782,0.0,47.28,151.24,47.28,0.0,292.93,0.0,115.22,5.73,0.5006,3.0659,0.0252,11334.45,0.5163,0.05,0,,67.4,2005.0,1070.2526,32805.68,32803.51,1512.8,0,8.0,0.0,0.0,0.0,0.0,1078.24,7.9741,6.195642978003384,0.648,511.41700645338994,1.576,1.50493478,True,9.587382651145326,1
4,1983,2559,1.0,50.88,293.66,50.88,0.0,174.12,0.0,279.38,10.5,0.9692,3.2263,0.1347,38361.35,1.6865,0.02,0,,24.0,2003.0,456.22,17667.45,17667.45,0.02,0,0.482270330285391,0.0,0.0,60.59,0.0,516.82,0.0,3.422169811320755,0.761,352.4693001316367,1.6960000000000002,6.093024919999999,True,17.35740868366644,1
4,1900,2426,0.0,61.0,143.98,61.0,61.0,285.4,285.4,131.71,12.26,1.2747,3.7179,0.0627,34485.28,0.5045,0.02,5,,9.0,2021.0,260.81,9502.42,9497.46,87.5337,0,0.488197143690689,0.0,7.54,135.52,0.0,411.74,7.86,4.6786885245901635,0.597,526.4996314652433,2.033333333333333,4.26944382,True,12.695865451997198,1
